g	452	91	10	10	0	0	30s	100	1	160
g	396	119	10	10	0	0	30s	100	1	160
g	357	156	10	10	0	0	30s	100	1	160
g	397	164	10	10	0	0	30s	100	1	160
g	423	138	10	10	0	0	30s	100	1	160
g	473	136	10	10	0	0	30s	100	1	160
g	441	184	10	10	0	0	30s	100	1	160
g	457	155	10	10	0	0	30s	100	1	160
g	601	552	10	10	0	0	30s	100	1	160
g	621	550	10	10	0	0	30s	100	1	160
g	651	566	10	10	0	0	30s	100	1	160
g	629	592	10	10	0	0	30s	100	1	160
g	595	570	10	10	0	0	30s	100	1	160
g	564	541	10	10	0	0	30s	100	1	161
g	541	560	10	10	0	0	30s	100	1	161
g	558	589	10	10	0	0	30s	100	1	161
g	563	630	10	10	0	0	30s	100	1	161
g	571	665	10	10	0	0	30s	100	1	161
g	612	649	10	10	0	0	30s	100	1	161
g	580	587	10	10	0	0	30s	100	1	161
g	505	524	10	10	0	0	30s	100	1	162
g	444	504	10	10	0	0	30s	100	1	162
g	454	523	10	10	0	0	30s	100	1	162
g	483	527	10	10	0	0	30s	100	1	162
g	416	512	10	10	0	0	30s	100	1	162
g	419	555	10	10	0	0	30s	100	1	162
g	359	554	10	10	0	0	30s	100	1	163
g	342	586	10	10	0	0	30s	100	1	163
g	324	624	10	10	0	0	30s	100	1	163
g	304	667	10	10	0	0	30s	100	1	163
g	343	635	10	10	0	0	30s	100	1	163
g	431	664	10	10	0	0	30s	100	1	163
g	445	616	10	10	0	0	30s	100	1	163
g	418	581	10	10	0	0	30s	100	1	164
g	455	666	10	10	0	0	30s	100	1	164
g	421	688	10	10	0	0	30s	100	1	164
g	400	647	10	10	0	0	30s	100	1	164
