g	519	291	10	10	0	0	10s	100	1	150
g	534	294	10	10	0	0	10s	100	1	150
g	513	325	10	10	0	0	10s	100	1	150
g	545	332	10	10	0	0	10s	100	1	150
g	572	306	10	10	0	0	10s	100	1	150
g	545	310	10	10	0	0	10s	100	1	150
g	556	439	10	10	0	0	10s	100	1	150
g	613	425	10	10	0	0	10s	100	1	150
g	677	409	10	10	0	0	10s	100	1	150
g	579	385	10	10	0	0	10s	100	1	150
g	580	333	10	10	0	0	10s	100	1	151
g	590	308	10	10	0	0	10s	100	1	151
g	607	319	10	10	0	0	10s	100	1	151
g	597	483	10	10	0	0	10s	100	1	151
g	569	505	10	10	0	0	10s	100	1	151
g	589	449	10	10	0	0	10s	100	1	151
g	597	377	10	10	0	0	10s	100	1	151
g	635	344	10	10	0	0	10s	100	1	151
g	699	326	10	10	0	0	10s	100	1	151
g	670	353	10	10	0	0	10s	100	1	151
g	626	375	10	10	0	0	10s	100	1	151
g	566	347	10	10	0	0	10s	100	1	152
g	609	334	10	10	0	0	10s	100	1	152
g	627	312	10	10	0	0	10s	100	1	152
g	560	397	10	10	0	0	10s	100	1	152
g	572	429	10	10	0	0	10s	100	1	152
g	607	519	10	10	0	0	10s	100	1	152
g	612	481	10	10	0	0	10s	100	1	152
g	662	455	10	10	0	0	10s	100	1	152
g	654	418	10	10	0	0	10s	100	1	152
g	680	378	10	10	0	0	10s	100	1	152
g	708	370	10	10	0	0	10s	100	1	152
g	749	330	10	10	0	0	10s	100	1	152
g	750	370	10	10	0	0	10s	100	1	152
g	698	411	10	10	0	0	10s	100	1	152
g	679	472	10	10	0	0	10s	100	1	152
g	648	511	10	10	0	0	10s	100	1	152
g	696	449	10	10	0	0	10s	100	1	152
g	624	505	10	10	0	0	10s	100	1	153
g	661	497	10	10	0	0	10s	100	1	153
g	750	488	10	10	0	0	10s	100	1	153
g	782	454	10	10	0	0	10s	100	1	153
g	698	432	10	10	0	0	10s	100	1	153
g	722	402	10	10	0	0	10s	100	1	153
g	724	334	10	10	0	0	10s	100	1	153
g	645	533	10	10	0	0	10s	100	1	153
g	662	334	10	10	0	0	10s	100	1	153
g	731	509	10	10	0	0	10s	100	1	154
g	702	479	10	10	0	0	10s	100	1	154
g	712	456	10	10	0	0	10s	100	1	154
g	673	526	10	10	0	0	10s	100	1	154
g	731	530	10	10	0	0	10s	100	1	154
g	796	455	10	10	0	0	10s	100	1	154
g	796	484	10	10	0	0	10s	100	1	154
g	776	529	10	10	0	0	10s	100	1	154
g	772	504	10	10	0	0	10s	100	1	154
g	664	312	10	10	0	0	10s	100	1	154
g	741	386	10	10	0	0	10s	100	1	154
g	690	392	10	10	0	0	10s	100	1	154
g	814	483	10	10	0	0	10s	100	1	155
g	803	537	10	10	0	0	10s	100	1	155
g	837	519	10	10	0	0	10s	100	1	155
g	699	507	10	10	0	0	10s	100	1	155
g	691	498	10	10	0	0	10s	100	1	155
g	736	493	10	10	0	0	10s	100	1	155
g	739	312	10	10	0	0	10s	100	1	155
g	813	577	10	10	0	0	10s	100	1	156
g	865	554	10	10	0	0	10s	100	1	156
g	837	590	10	10	0	0	10s	100	1	156
g	801	615	10	10	0	0	10s	100	1	156
g	733	635	10	10	0	0	10s	100	1	156
g	781	643	10	10	0	0	10s	100	1	156
g	823	609	10	10	0	0	10s	100	1	156
g	747	645	10	10	0	0	10s	100	1	156
g	792	628	10	10	0	0	10s	100	1	156
g	670	680	10	10	0	0	10s	100	1	158
g	689	679	10	10	0	0	10s	100	1	158
g	724	661	10	10	0	0	10s	100	1	158
g	801	671	10	10	0	0	10s	100	1	158
g	834	671	10	10	0	0	10s	100	1	158
g	855	697	10	10	0	0	10s	100	1	158
g	799	729	10	10	0	0	10s	100	1	158
g	795	704	10	10	0	0	10s	100	1	158
g	737	703	10	10	0	0	10s	100	1	158
