m	652	367	100	100	0	0	10s	100	2	8006
m	179	190	100	100	0	0	10s	100	2	8006
m	820	805	100	100	0	0	10s	100	2	8007
m	264	846	100	100	0	0	10s	100	2	8007
m	169	435	100	100	0	0	10s	100	2	8006
m	498	848	100	100	0	0	10s	100	2	8007
m	584	694	100	100	0	0	10s	100	2	8007
m	652	367	100	100	0	0	10s	100	2	8006
m	179	190	100	100	0	0	10s	100	2	8006
m	820	805	100	100	0	0	10s	100	2	8007
m	264	846	100	100	0	0	10s	100	2	8007
m	169	435	100	100	0	0	10s	100	2	8006
m	498	848	100	100	0	0	10s	100	2	8007
m	584	694	100	100	0	0	10s	100	2	8007
m	652	367	100	100	0	0	10s	100	2	8006
m	179	190	100	100	0	0	10s	100	2	8006
m	820	805	100	100	0	0	10s	100	2	8007
m	264	846	100	100	0	0	10s	100	2	8007
m	169	435	100	100	0	0	10s	100	2	8006
m	498	848	100	100	0	0	10s	100	2	8007
m	584	694	100	100	0	0	10s	100	2	8007
m	652	367	100	100	0	0	10s	100	2	8006
m	179	190	100	100	0	0	10s	100	2	8006
m	820	805	100	100	0	0	10s	100	2	8007
m	264	846	100	100	0	0	10s	100	2	8007
m	169	435	100	100	0	0	10s	100	2	8006
m	498	848	100	100	0	0	10s	100	2	8007
m	584	694	100	100	0	0	10s	100	2	8007
m	652	367	100	100	0	0	10s	100	2	8006
m	179	190	100	100	0	0	10s	100	2	8006
m	820	805	100	100	0	0	10s	100	2	8007
m	264	846	100	100	0	0	10s	100	2	8007
m	169	435	100	100	0	0	10s	100	2	8006
m	498	848	100	100	0	0	10s	100	2	8007
m	584	694	100	100	0	0	10s	100	2	8007
m	652	367	100	100	0	0	10s	100	2	8006
m	179	190	100	100	0	0	10s	100	2	8006
m	820	805	100	100	0	0	10s	100	2	8007
m	264	846	100	100	0	0	10s	100	2	8007
m	169	435	100	100	0	0	10s	100	2	8006
m	498	848	100	100	0	0	10s	100	2	8007
m	584	694	100	100	0	0	10s	100	2	8007
m	652	367	100	100	0	0	10s	100	2	8006
m	179	190	100	100	0	0	10s	100	2	8006
m	820	805	100	100	0	0	10s	100	2	8007
m	264	846	100	100	0	0	10s	100	2	8007
m	169	435	100	100	0	0	10s	100	2	8006
m	498	848	100	100	0	0	10s	100	2	8007
m	584	694	100	100	0	0	10s	100	2	8007
m	652	367	100	100	0	0	10s	100	2	8006
m	179	190	100	100	0	0	10s	100	2	8006
m	820	805	100	100	0	0	10s	100	2	8007
m	264	846	100	100	0	0	10s	100	2	8007
m	169	435	100	100	0	0	10s	100	2	8006
m	498	848	100	100	0	0	10s	100	2	8007
m	584	694	100	100	0	0	10s	100	2	8007
m	652	367	100	100	0	0	10s	100	2	8006
m	179	190	100	100	0	0	10s	100	2	8006
m	820	805	100	100	0	0	10s	100	2	8007
m	264	846	100	100	0	0	10s	100	2	8007
m	169	435	100	100	0	0	10s	100	2	8006
m	498	848	100	100	0	0	10s	100	2	8007
m	584	694	100	100	0	0	10s	100	2	8007
m	652	367	100	100	0	0	10s	100	2	8006
m	179	190	100	100	0	0	10s	100	2	8006
m	820	805	100	100	0	0	10s	100	2	8007
m	820	805	100	100	0	0	10s	100	2	8005
m	280	582	100	100	0	0	10s	100	2	8005
m	324	606	100	100	0	0	10s	100	2	8005
m	441	703	100	100	0	0	10s	100	2	8005
m	495	708	100	100	0	0	10s	100	2	8005
m	575	717	100	100	0	0	10s	100	2	8005
m	594	665	100	100	0	0	10s	100	2	8005
m	663	690	100	100	0	0	10s	100	2	8005
